STR-CODE,id,SUBURB,BOX-CODE,AREA
181,4365,ELARDUSPARK UIT 1,,WATERKLOOF
181,4366,ELARDUSPARK EXT 11,,WATERKLOOF
181,4367,ELARDUSPARK UIT 11,,WATERKLOOF
181,4368,ELARDUSPARK EXT 18,47,PRETORIA
181,4369,ELARDUSPARK UIT 18,47,PRETORIA
181,4370,ELARDUSPARK EXT 2,,WATERKLOOF
181,4371,ELARDUSPARK UIT 2,,WATERKLOOF
181,4372,ELARDUSPARK EXT 26,47,PRETORIA
181,4373,ELARDUSPARK UIT 26,47,PRETORIA
181,4374,ELARDUSPARK EXT 3,,WATERKLOOF
181,4375,ELARDUSPARK UIT 3,,WATERKLOOF
181,4376,ELARDUSPARK EXT 4,,WATERKLOOF
181,4377,ELARDUSPARK UIT 4,,WATERKLOOF
181,4378,ELARDUSPARK EXT 5,,WATERKLOOF
181,4379,ELARDUSPARK UIT 5,,WATERKLOOF
181,4380,ELARDUSPARK EXT 6,,WATERKLOOF
181,4381,ELARDUSPARK UIT 6,,WATERKLOOF
181,4382,ELARDUSPARK EXT 7,,WATERKLOOF
181,4383,ELARDUSPARK UIT 7,,WATERKLOOF
181,4384,ELARDUSPARK EXT 9,,WATERKLOOF
181,4385,ELARDUSPARK UIT 9,,WATERKLOOF
181,4841,ERASMUSKLOOF,48,PRETORIA
181,4842,ERASMUSKLOOF EXT 2,48,PRETORIA
181,4843,ERASMUSKLOOF UIT 2,48,PRETORIA
181,4844,ERASMUSKLOOF EXT 3,48,PRETORIA
181,4845,ERASMUSKLOOF UIT 3,48,PRETORIA
181,4846,ERASMUSKLOOF EXT 4,48,PRETORIA
181,4847,ERASMUSKLOOF UIT 4,48,PRETORIA
181,4848,ERASMUSRAND,165,PRETORIA
181,4849,ERASMUSRAND EXT 4,,WATERKLOOF
181,4850,ERASMUSRAND UIT 4,,WATERKLOOF
181,5999,GLENSTANTIA,10,PRETORIA
181,618,BAILEYS MUCKLENEUK,,WATERKLOOF
181,6324,GROENKLOOF,27,PRETORIA
181,9592,LUKASRAND,,WATERKLOOF
182,11461,MONTANA,151,PRETORIA
182,11467,MONTANA EXT 1,,PRETORIA
182,11468,MONTANA UIT 1,,PRETORIA
182,11469,MONTANA EXT 2,,PRETORIA
182,11470,MONTANA UIT 2,,PRETORIA
182,11471,MONTANA EXT 23,159,PRETORIA
182,11472,MONTANA UIT 23,159,PRETORIA
182,11473,MONTANA EXT 3,,PRETORIA
182,11474,MONTANA UIT 3,,PRETORIA
182,11475,MONTANA EXT 39,159,PRETORIA
182,11476,MONTANA UIT 39,159,PRETORIA
182,11477,MONTANA EXT 79,151,PRETORIA
182,11478,MONTANA UIT 79,151,PRETORIA
182,11479,MONTANA EXT 82,159,PRETORIA
182,11480,MONTANA UIT 82,159,PRETORIA
182,11481,MONTANA EXT 84,159,PRETORIA
182,11482,MONTANA UIT 84,159,PRETORIA
182,11483,MONTANA GARDENS,159,MONTANAPARK
182,11484,MONTANATUINE,159,MONTANAPARK
182,11485,MONTANA GARDENS EXT 46,159,MONTANAPARK
182,11486,MONTANATUINE UIT 46,159,MONTANAPARK
182,11487,MONTANA PARK,159,PRETORIA
182,11488,MONTANAPARK,159,PRETORIA
182,11489,MONTANAPARK EXT 1,159,MONTANAPARK
182,11490,MONTANAPARK UIT 1,159,MONTANAPARK
182,11491,MONTANAPARK EXT 12,159,MONTANAPARK
182,11492,MONTANAPARK UIT 12,159,MONTANAPARK
182,11493,MONTANAPARK EXT 13,159,MONTANAPARK
182,11494,MONTANAPARK UIT 13,159,MONTANAPARK
182,11495,MONTANAPARK EXT 17,159,MONTANAPARK
182,11496,MONTANAPARK UIT 17,159,MONTANAPARK
182,11497,MONTANAPARK EXT 20,159,MONTANAPARK
